PAWellID,County,Municipality,QuadName,WellAddress,WellZipCode,DateDrilled,TypeOfActivity,LatitudeDD,LongitudeDD,Driller,OriginalOwner,WellUse,WaterUse,WellDepth(ft),TopOfCasing(ft),BottomOfCasing(ft),CasingDiameter(in),DepthToBedrock(ft),BedrockNotReached,WellYield(gpm),StaticWaterLevel(ft),WaterLevelAfterYieldTest(ft),LengthOfTest(min),YieldMeasurementMethod,SaltwaterZone(ft),FormationName,PaperImageLink,Remark,
478006 ,ALLEGHENY ,PITTSBURGH , ,1001 California Avenue ,15290 ,03/21/2011 ,WELL ABANDONMENT ,40.45858 ,-80.02171 , GEO-ENVIRONMENTAL DRILLING CO INC ,US Postal Service ,ABANDONED , ,54 , , , , ,False , ,45 , , , , , , , ,
477344 ,ALLEGHENY ,PITTSBURGH , ,1001 California Avenue ,15290 ,03/21/2011 ,WELL ABANDONMENT ,40.45852 ,-80.02119 , GEO-ENVIRONMENTAL DRILLING CO INC ,US Postal Service ,ABANDONED , ,55 , , , , ,False , ,45 , , , , , , , ,
477340 ,ALLEGHENY ,PITTSBURGH , ,1001 California Avenue ,15290 ,03/21/2011 ,WELL ABANDONMENT ,40.4584 ,-80.02202 , GEO-ENVIRONMENTAL DRILLING CO INC ,US Postal Service ,ABANDONED , ,54 , , , , ,False , ,46 , , , , , , , ,
477343 ,ALLEGHENY ,PITTSBURGH , ,1001 California Avenue ,15290 ,03/21/2011 ,WELL ABANDONMENT ,40.45854 ,-80.02244 , GEO-ENVIRONMENTAL DRILLING CO INC ,US Postal Service ,ABANDONED , ,57 , , , , ,False , ,48 , , , , , , , ,
477999 ,ALLEGHENY ,PITTSBURGH , ,1001 California Avenue ,15290 ,03/21/2011 ,WELL ABANDONMENT ,40.45841 ,-80.0223 , GEO-ENVIRONMENTAL DRILLING CO INC ,US Postal Service ,ABANDONED , ,50 , , , , ,False , ,45 , , , , , , , ,
419593 ,ALLEGHENY ,CHESWICK BORO , ,1000 CHESWICK AVENUE , ,03/21/2007 ,NEW WELL ,40.55333 ,-79.81083 , TERRA TESTING INC. ,AP 1000 BUILDING EMD CHESWICK FACILITY ,MONITORING , ,33 , , , , ,False , , , , , , , , , ,
419594 ,ALLEGHENY ,CHESWICK BORO , ,1000 CHESWICK AVENUE , ,03/21/2007 ,NEW WELL ,40.55306 ,-79.81083 , TERRA TESTING INC. ,AP 1000 BUILDING EMD CHESWICK FACILITY ,MONITORING , ,32 , , , , ,False , , , , , , , , , ,
648187 ,ALLEGHENY ,BELL ACRES BORO , ,OFF FERN HOLLOW ROAD SEWICKLEY PA , ,03/21/1983 ,NEW WELL ,0 ,0 , MEINERT WELL DRILLING INC. ,EDSON ,WITHDRAWAL ,DOMESTIC ,180 ,0 ,22 ,6 ,0 ,False ,15 ,130 ,130 ,60 ,BAILER , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229304") , ,
51485 ,ALLEGHENY ,NORTH FAYETTE TWP. ,OAKDALE ,FINTS RUN ROAD , ,03/21/1981 ,NEW WELL ,40.39278 ,-80.2 , BERNARD SWOGGER DRILLING ,WEISS  ,UNUSED ,DOMESTIC ,290 ,0 ,75 ,6 ,72 ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM230205") ,DRY HOLE ,
601517 ,ALLEGHENY ,VERONA BORO , ,1 Lamagna Drive ,      ,03/20/2015 ,NEW WELL ,40.50982 ,-79.84188 , TERRA TESTING INC. ,Lamagna Cheese ,MONITORING , ,28 ,0 ,13 ,2 , ,False , , , , , , , , , ,
512537 ,ALLEGHENY ,ETNA BORO , ,Bridge Street ,      ,03/20/2014 ,NEW WELL ,40.4924 ,-79.93903 , TERRA TESTING INC. ,Etna Riverfront Property ,MONITORING , ,35 ,0 ,25 ,2 , ,False , ,29 , , , , , , , ,
513351 ,ALLEGHENY ,STOWE TWP. , ,McKee Street ,15136 ,03/20/2014 ,NEW WELL ,40.4669 ,-80.05024 ,JERY MCCLOSKEY ,CSX ,MONITORING ,UNUSED ,25 ,0 ,15 ,2 , ,True , , , , , , , , , ,
505763 ,ALLEGHENY ,PITTSBURGH , ,4073 Beechwood Blvd ,      ,03/20/2013 ,NEW WELL ,40.42702 ,-79.93891 , TERRA TESTING INC. ,Calfo's Service Station ,MONITORING , ,25 ,0 ,10 ,4 , ,False , ,10 , , , , , , , ,
505764 ,ALLEGHENY ,PITTSBURGH , ,4073 Beechwood Blvd ,      ,03/20/2013 ,NEW WELL ,40.42692 ,-79.937 , TERRA TESTING INC. ,Calfo's Service Station ,MONITORING , ,25 ,0 ,10 ,4 , ,False , ,10 , , , , , , , ,
496547 ,ALLEGHENY , , ,8179 MCKNIGHT ROAD PITTSBURGH PA ,15237 ,03/20/2003 ,WELL ABANDONMENT ,40.55718 ,-80.02306 , LETTERLE LEASING LLC ,SUPERIOR PETROLEUM ,MONITORING , ,15 ,0 ,3 ,0.167 , ,True , , , , , , , , , ,
496548 ,ALLEGHENY , , ,8179 MCKNIGHT ROAD PITTSBURGH PA ,15237 ,03/20/2003 ,WELL ABANDONMENT ,40.55717 ,-80.02333 , LETTERLE LEASING LLC ,SUPERIOR PETROLEUM ,MONITORING , ,17 ,0 ,2.5 ,0.167 , ,True , , , , , , , , , ,
496547 ,ALLEGHENY , , ,8179 MCKNIGHT ROAD PITTSBURGH PA ,15237 ,03/20/2003 ,WELL ABANDONMENT ,40.55718 ,-80.02306 , LETTERLE LEASING LLC ,SUPERIOR PETROLEUM ,MONITORING , ,15 ,3 ,5 ,0.167 , ,True , , , , , , , , , ,
496548 ,ALLEGHENY , , ,8179 MCKNIGHT ROAD PITTSBURGH PA ,15237 ,03/20/2003 ,WELL ABANDONMENT ,40.55717 ,-80.02333 , LETTERLE LEASING LLC ,SUPERIOR PETROLEUM ,MONITORING , ,17 ,2.5 ,5 ,0.167 , ,True , , , , , , , , , ,
570305 ,ALLEGHENY ,SOUTH FAYETTE TWP. , , , ,03/20/1990 ,NEW WELL ,0 ,0 ,JIM TOWARD DRILLING ,Hancock ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM213241") , ,
675046 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,Meadow Street ,15206 ,03/19/2019 ,NEW WELL ,40.46519 ,-79.91429 , GEO-ENVIRONMENTAL DRILLING CO INC ,Larimer Phase 3 ,MONITORING ,OTHER ,24 ,0 ,14 ,2 ,18 ,False , ,14 , , , , , , , ,
513311 ,ALLEGHENY ,STOWE TWP. , ,McKee Street ,15136 ,03/19/2014 ,NEW WELL ,40.46682 ,-80.05019 ,JERY MCCLOSKEY ,CSX ,MONITORING ,UNUSED ,22 ,0 ,12 ,2 , ,True , , , , , , , , ,Decimals not accepted. Under Driller's Log.. should be 12-13.5 feet-silt and 13.5 - 25 sand. ,
505857 ,ALLEGHENY ,PITTSBURGH , ,4073 Beechwood Blvd ,      ,03/19/2013 ,NEW WELL ,40.42711 ,-79.93907 , TERRA TESTING INC. ,Calfo's Service Station ,MONITORING , ,51 ,0 ,26 ,4 , ,False , , , , , , , , , ,
567126 ,ALLEGHENY ,GLASSPORT BORO , , , ,03/19/2009 ,NEW WELL ,0 ,0 , GEO-ENVIRONMENTAL DRILLING CO INC ,Brownfield Site ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212197") , ,
567152 ,ALLEGHENY ,GLASSPORT BORO , , , ,03/19/2009 ,NEW WELL ,0 ,0 , GEO-ENVIRONMENTAL DRILLING CO INC ,Brownfield Site ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212221") , ,
567154 ,ALLEGHENY ,GLASSPORT BORO , , , ,03/19/2009 ,NEW WELL ,0 ,0 , GEO-ENVIRONMENTAL DRILLING CO INC ,Brownfield Site ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212223") , ,
567149 ,ALLEGHENY ,GLASSPORT BORO , , , ,03/19/2009 ,NEW WELL ,0 ,0 , GEO-ENVIRONMENTAL DRILLING CO INC ,Brownfield Site ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212218") , ,
567150 ,ALLEGHENY ,GLASSPORT BORO , , , ,03/19/2009 ,NEW WELL ,0 ,0 , GEO-ENVIRONMENTAL DRILLING CO INC ,Brownfield Site ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212219") , ,
567155 ,ALLEGHENY ,GLASSPORT BORO , , , ,03/19/2009 ,NEW WELL ,0 ,0 , GEO-ENVIRONMENTAL DRILLING CO INC ,Brownfield Site ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212224") , ,
567111 ,ALLEGHENY ,GLASSPORT BORO , , , ,03/19/2009 ,NEW WELL ,0 ,0 , GEO-ENVIRONMENTAL DRILLING CO INC ,Brownfield Site ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212190") , ,
567121 ,ALLEGHENY ,GLASSPORT BORO , , , ,03/19/2009 ,NEW WELL ,0 ,0 , GEO-ENVIRONMENTAL DRILLING CO INC ,Brownfield Site ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212192") , ,
567151 ,ALLEGHENY ,GLASSPORT BORO , , , ,03/19/2009 ,NEW WELL ,0 ,0 , GEO-ENVIRONMENTAL DRILLING CO INC ,Brownfield Site ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212220") , ,
567153 ,ALLEGHENY ,GLASSPORT BORO , , , ,03/19/2009 ,NEW WELL ,0 ,0 , GEO-ENVIRONMENTAL DRILLING CO INC ,Brownfield Site ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212222") , ,
567124 ,ALLEGHENY ,GLASSPORT BORO , , , ,03/19/2009 ,NEW WELL ,0 ,0 , GEO-ENVIRONMENTAL DRILLING CO INC ,Brownfield Site ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212195") , ,
567156 ,ALLEGHENY ,GLASSPORT BORO , , , ,03/19/2009 ,NEW WELL ,0 ,0 , GEO-ENVIRONMENTAL DRILLING CO INC ,Brownfield Site ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212225") , ,
419574 ,ALLEGHENY ,CHESWICK BORO , ,1000 CHESWICK AVENUE , ,03/19/2007 ,NEW WELL ,40.55306 ,-79.81139 , TERRA TESTING INC. ,AP 1000 BUILDING EMD CHESWICK FACILITY ,MONITORING , ,33 , , , , ,False , , , , , , , , , ,
419588 ,ALLEGHENY ,CHESWICK BORO , ,1000 CHESWICK AVENUE , ,03/19/2007 ,NEW WELL ,40.55333 ,-79.81194 , TERRA TESTING INC. ,AP 1000 BUILDING EMD CHESWICK FACILITY ,MONITORING , ,33.5 , , , , ,False , , , , , , , , , ,
695808 ,ALLEGHENY ,UNKNOWN ,GLASSPORT ,70 HARRISON ST EXT GLASSPORT ,15045 ,03/18/2020 ,NEW WELL ,40.3333 ,-79.88552 , ARMSTRONG DRILLING INC ,GREEN ,WITHDRAWAL ,DOMESTIC ,200 ,0 ,18 ,5.5 ,8 ,False ,3 ,95 ,170 ,120 ,VOLUMETRIC WATCH & BUCKET , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM251078") , ,
695808 ,ALLEGHENY ,UNKNOWN ,GLASSPORT ,70 HARRISON ST EXT GLASSPORT ,15045 ,03/18/2020 ,NEW WELL ,40.3333 ,-79.88552 , ARMSTRONG DRILLING INC ,GREEN ,WITHDRAWAL ,DOMESTIC ,200 ,0 ,30 ,4 ,8 ,False ,3 ,95 ,170 ,120 ,VOLUMETRIC WATCH & BUCKET , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM251078") , ,
674943 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,Larimer Avenue ,15206 ,03/18/2019 ,NEW WELL ,40.46562 ,-79.91342 , GEO-ENVIRONMENTAL DRILLING CO INC ,Larimer Phase 3 ,MONITORING ,OTHER ,24 ,0 ,24 ,2 ,18 ,False , ,15.5 , , , , , , , ,
675011 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,Maxwell Way ,15206 ,03/18/2019 ,NEW WELL ,40.46529 ,-79.91209 , GEO-ENVIRONMENTAL DRILLING CO INC ,Larimer Phase 4 ,MONITORING ,OTHER ,15.5 ,0 ,10.5 ,1 ,15.5 ,False , , , , , , , , , ,
674977 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,Larimer Avenue ,15206 ,03/18/2019 ,NEW WELL ,40.46536 ,-79.91419 , GEO-ENVIRONMENTAL DRILLING CO INC ,Larimer Phase 3 ,MONITORING ,OTHER ,24 ,0 ,14 ,2 ,18 ,False , ,14.5 , , , , , , , ,
505765 ,ALLEGHENY ,PITTSBURGH , ,4073 Beechwood Blvd ,      ,03/18/2013 ,NEW WELL ,40.42708 ,-79.93896 , TERRA TESTING INC. ,Calfo's Service Station ,MONITORING , ,25 ,0 ,10 ,4 , ,False , ,4 , , , , , , , ,
488672 ,ALLEGHENY ,OAKMONT BORO ,NEW KENSINGTON WEST ,California Avenue ,15139 ,03/18/2010 ,WELL ABANDONMENT ,40.51541 ,-79.84872 , GEO-ENVIRONMENTAL DRILLING CO INC ,Former Edgewater Steel Site ,ABANDONED , ,32 , , , , ,True , ,24 , , , , , , , ,
488671 ,ALLEGHENY ,OAKMONT BORO ,NEW KENSINGTON WEST ,California Avenue ,15139 ,03/18/2010 ,WELL ABANDONMENT ,40.51554 ,-79.84858 , GEO-ENVIRONMENTAL DRILLING CO INC ,Former Edgewater Steel Site ,ABANDONED , ,34 , , , , ,True , ,24 , , , , , , , ,
567104 ,ALLEGHENY ,WEST MIFFLIN BORO , , , ,03/18/2007 ,NEW WELL ,0 ,0 , CRIBBS & ASSOCIATES INC. ,R and W Oil Products ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212175") , ,
567541 ,ALLEGHENY ,PITTSBURGH , , , ,03/18/1995 ,NEW WELL ,0 ,0 , L G HETAGER DRILLING INC ,Sun Co ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212607") , ,
649306 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,66 Mario Lemieux Place ,15219 ,03/17/2017 ,NEW WELL ,40.44234 ,-79.98787 , GEO-ENVIRONMENTAL DRILLING CO INC ,Urban Redevelopment Auth of Pittsburgh ,MONITORING ,OTHER ,40 ,0 ,30 ,2 ,36 ,False , ,23 , , , , , , , ,
648732 ,ALLEGHENY ,PINE TWP. , ,301 HARVEST LANE ,15090 ,03/17/2016 ,NEW WELL ,40.64454 ,-80.0397 , MEINERT WELL DRILLING INC. ,MCKAY ,WITHDRAWAL ,DOMESTIC ,203 ,0 ,38 ,6.25 ,29 ,False ,7 ,51 ,203 ,60 ,BAILER , , , , ,
684155 ,ALLEGHENY ,OHARA TWP. ,PITTSBURGH EAST ,50 Freeport Road ,15215 ,03/17/2015 ,WELL ABANDONMENT ,40.49207 ,-79.90905 , ,Fmr National Torch Tips ,ABANDONED ,INDUSTRIAL ,35.5 ,0 ,30.5 ,2 , ,True , ,28.1 , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM250030") ,NO DRILLER LICENSE GIVEN IN DIRECT PUSH LOG OR ABANDONMENT REPORT. ,
567514 ,ALLEGHENY ,FRANKLIN PARK BORO , , , ,03/17/2009 ,NEW WELL ,0 ,0 , MEINERT WELL DRILLING INC. ,Goulding ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212580") , ,
566808 ,ALLEGHENY ,DUQUESNE , , , ,03/17/2008 ,NEW WELL ,0 ,0 ,JERY MCCLOSKEY ,Kim Ywook Entertainment ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM211874") , ,
51689 ,ALLEGHENY ,BELL ACRES BORO , ,OFF CAMP MEETING ROAD SEWICKLEY PA , ,03/17/1984 ,NEW WELL ,0 ,0 , MEINERT WELL DRILLING INC. ,KUMER  ,WITHDRAWAL ,DOMESTIC ,100 ,0 , ,6 , ,False ,6 ,20 ,100 ,1 ,VOLUMETRIC WATCH & BUCKET , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229293") ,WELL DRILLED DEEPER.  ORIGINAL WELL WAS DRILLED OVER 35 YEARS PREVIOUSLY. ,
648886 ,ALLEGHENY ,PLUM BORO ,MURRYSVILLE , , ,03/17/1977 ,NEW WELL ,40.49218 ,-79.72729 ,ROY L SMITH ,Clements ,WITHDRAWAL ,DOMESTIC ,110 , , , ,18 ,False ,12 ,78 , ,30 , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229879") , ,
649243 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,66 Mario Lemieux Place ,15219 ,03/16/2017 ,NEW WELL ,40.44371 ,-79.98843 , GEO-ENVIRONMENTAL DRILLING CO INC ,Urban Redevelopment Auth of Pittsburgh ,MONITORING ,OTHER ,20 ,0 ,10 ,2 ,13 ,False , ,15 , , , , , , , ,
649244 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,66 Mario Lemieux Place ,15219 ,03/16/2017 ,NEW WELL ,40.44314 ,-79.98829 , GEO-ENVIRONMENTAL DRILLING CO INC ,Urban Redevelopment Auth of Pittsburgh ,MONITORING ,OTHER ,22 ,0 ,12 ,2 ,16.5 ,False , ,22 , , , , , , , ,
483562 ,ALLEGHENY ,OAKDALE BORO , ,2000 MONTOUR CHURCH ROAD , ,03/16/2009 ,NEW WELL ,40.44639 ,-80.17417 , TERRA TESTING INC. ,BP STATION #7098 ,MONITORING , ,35 , , , , ,False , , , , , , , , , ,
419590 ,ALLEGHENY ,CHESWICK BORO , ,1000 CHESWICK AVENUE , ,03/16/2007 ,NEW WELL ,40.55306 ,-79.81167 , TERRA TESTING INC. ,AP 1000 BUILDING EMD CHESWICK FACILITY ,MONITORING , ,34 , , , , ,False , , , , , , , , , ,
419589 ,ALLEGHENY ,CHESWICK BORO , ,1000 CHESWICK AVENUE , ,03/16/2007 ,NEW WELL ,40.55306 ,-79.81222 , TERRA TESTING INC. ,AP 1000 BUILDING EMD CHESWICK FACILITY ,MONITORING , ,34 , , , , ,False , , , , , , , , , ,
566932 ,ALLEGHENY ,MCKEESPORT , , , ,03/16/2007 ,NEW WELL ,0 ,0 , GEO-ENVIRONMENTAL DRILLING CO INC ,Mon Valley Petroleum ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212000") , ,
693518 ,ALLEGHENY ,PENN HILLS TWP. ,BRADDOCK ,214 Rodi Road ,15235 ,03/15/2021 ,WELL ABANDONMENT ,40.46292 ,-79.82423 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,Sunoco ,ABANDONED , ,34.5 , , , , ,False , , , , , , , , ,Monitoring well abandonment.  ,
693519 ,ALLEGHENY ,PENN HILLS TWP. ,BRADDOCK ,214 Rodi Road ,15235 ,03/15/2021 ,WELL ABANDONMENT ,40.46293 ,-79.82422 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,Sunoco ,ABANDONED , ,40 , , , , ,False , , , , , , , , ,Monitoring well abandonment.  ,
693561 ,ALLEGHENY ,PENN HILLS TWP. ,BRADDOCK ,214 Rodi Road ,15235 ,03/15/2021 ,WELL ABANDONMENT ,40.46298 ,-79.82435 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,Sunoco ,ABANDONED , ,38 , , , , ,False , , , , , , , , ,Monitoring well abandonment.  ,
693552 ,ALLEGHENY ,PENN HILLS TWP. ,BRADDOCK ,214 Rodi Road ,15235 ,03/15/2021 ,WELL ABANDONMENT ,40.46318 ,-79.8242 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,Sunoco ,ABANDONED , ,21 , , , , ,False , , , , , , , , ,Monitoring well abandonment.  ,
693562 ,ALLEGHENY ,PENN HILLS TWP. ,BRADDOCK ,210 Rodi Road ,15235 ,03/15/2021 ,WELL ABANDONMENT ,40.46331 ,-79.82459 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,Sunoco ,ABANDONED , ,43 , , , , ,False , , , , , , , , ,Monitoring well abandonment.  ,
693517 ,ALLEGHENY ,PENN HILLS TWP. ,BRADDOCK ,214 Rodi Road ,15235 ,03/15/2021 ,WELL ABANDONMENT ,40.46325 ,-79.82445 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,Sunoco ,ABANDONED , ,37 , , , , ,False , , , , , , , , ,Monitoring well abandonment.  ,
693530 ,ALLEGHENY ,PENN HILLS TWP. ,BRADDOCK ,214 Rodi Road ,15235 ,03/15/2021 ,WELL ABANDONMENT ,40.46319 ,-79.82469 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,Sunoco ,ABANDONED , ,40 , , , , ,False , , , , , , , , ,Monitoring well abandonment.  ,
693583 ,ALLEGHENY ,PENN HILLS TWP. ,BRADDOCK ,214 Rodi Road ,15235 ,03/15/2021 ,WELL ABANDONMENT ,40.46326 ,-79.82459 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,Sunoco ,ABANDONED , ,40 , , , , ,False , , , , , , , , ,Monitoring well abandonment.  ,
693580 ,ALLEGHENY ,PENN HILLS TWP. ,BRADDOCK ,214 Rodi Road ,15235 ,03/15/2021 ,WELL ABANDONMENT ,40.46326 ,-79.82481 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,Sunoco ,ABANDONED , ,43 , , , , ,False , , , , , , , , ,Monitoring well abandonment.  ,
693594 ,ALLEGHENY ,PENN HILLS TWP. ,BRADDOCK ,214 Rodi Road ,15235 ,03/15/2021 ,WELL ABANDONMENT ,40.46303 ,-79.8243 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,Sunoco ,ABANDONED , ,35.5 , , , , ,False , , , , , , , , ,Monitoring well abandonment.  ,
693595 ,ALLEGHENY ,PENN HILLS TWP. ,BRADDOCK ,214 Rodi Road ,15235 ,03/15/2021 ,WELL ABANDONMENT ,40.46319 ,-79.82422 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,Sunoco ,ABANDONED , ,35 , , , , ,False , , , , , , , , ,Monitoring well abandonment.  ,
693538 ,ALLEGHENY ,PENN HILLS TWP. ,BRADDOCK ,214 Rodi Road ,15235 ,03/15/2021 ,WELL ABANDONMENT ,40.46303 ,-79.8242 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,Sunoco ,ABANDONED , ,34 , , , , ,False , , , , , , , , ,Monitoring well abandonment.  ,
675009 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,Stoebner Way ,15206 ,03/15/2019 ,NEW WELL ,40.46521 ,-79.91349 , GEO-ENVIRONMENTAL DRILLING CO INC ,Larimer Phase 3 ,MONITORING ,OTHER ,24 ,0 ,14 ,2 ,19 ,False , ,12.5 , , , , , , , ,
674944 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,Larimer Avenue ,15206 ,03/15/2019 ,NEW WELL ,40.4655 ,-79.91371 , GEO-ENVIRONMENTAL DRILLING CO INC ,Larimer Phase 3 ,MONITORING ,OTHER ,23 ,0 ,13 ,2 ,18 ,False , ,15 , , , , , , , ,
659400 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,5514 Butler Street ,15120 ,03/15/2018 ,NEW WELL ,40.48454 ,-79.94964 , GEO-ENVIRONMENTAL DRILLING CO INC ,Mews on Butler ,MONITORING ,OTHER ,65 ,0 ,45 ,2 , ,True , ,55 , , , , , , , ,
506321 ,ALLEGHENY ,WILKINSBURG BORO , ,625 Ardmore Boulevard Wilkingsburg PA ,      ,03/15/2013 ,NEW WELL ,40.43733 ,-79.87397 , VISTA ENVIRONMENTAL INC. ,Borough of Wilkinsburg ,MONITORING , ,15 ,0 ,5 ,2 , ,True , , , , , , , , ,2&quot; monitoring well was installed in same location of previous 1&quot; diameter well. Previous well was removed and overdrilled. ,
492554 ,ALLEGHENY ,CASTLE SHANNON BORO , ,297 Mt. Lebanon Blvd.Castle Shannon PA ,15234 ,03/15/2011 ,WELL ABANDONMENT ,40.3699 ,-80.0366 , B. L. MYERS BROS OF MDLLC ,BP ,MONITORING , ,14 , , , , ,False , , , , , , , , ,The Former BP is located at the intersection of Mt. Lebanon Blvd and Brucewood Dr. Castle Shannon Pa NOTE: The number of bags used for abandonment ( 2 ) ,
493276 ,ALLEGHENY ,CASTLE SHANNON BORO , ,297 Mt. Lebanon Blvd.Castle Shannon PA ,15234 ,03/15/2011 ,WELL ABANDONMENT ,40.3688 ,-80.0367 , B. L. MYERS BROS OF MDLLC ,BP ,MONITORING , ,13 , , , , ,False , , , , , , , , ,The Former BP is located at the intersection of Mt. Lebanon Blvd and Brucewood Dr. Castle Shannon Pa NOTE: The number of bags used for abandonment ( 2 ) ,
